at,score,content
2020-09-16 18:27:50,1,配送する地域と違う場所のコールセンターで登録するとプロモーションが永遠に更新されません。問題について問い合わせする連絡先もフォームも見つかりません。
2020-09-16 18:07:17,1,先日サポートの対応が失礼だとお客様に言われました。
2020-09-16 15:15:55,1,ゴミアプリ
2020-09-16 10:53:50,4,置き配の時、写真が撮れません。XPERIA XZです。 地図に東西南北を表示して欲しいです。交差点などで、マップの方向が判断できず手間取ることがあります。
2020-09-15 10:03:54,5,とても良い
2020-09-13 18:54:15,1,糞運営
2020-09-12 15:27:31,1,ピック２件目以降、呼び出し時にピンが立たず呼ばれているピック先がひと目でわからない
2020-09-11 19:05:32,1,いちいち動作が重くて使えない、置き配の時にカメラが動作しない。 Googleマップに繋がるのはいいけど、車のルートがデフォルトなのはめんどくさい。 あと、配達元のお店までの所要時間は明らかにおかしい。3kmあるのに自転車で5分とか、絶対に無理
2020-09-11 09:00:20,1,Androidのアプリはひどすぎます。すぐにフリーズするし、マップは表示されないし、他のアプリにもなにか干渉してるっぽい。お願いですから、改善してください。
2020-09-10 20:14:10,1,玄関前に置くさいに写真を撮るが、いつまで経っても写真を送ることができない。
2020-09-09 19:52:58,1,勝手に現金払い受付可能になってる… 設定で拒否状態で受付しても結局現金払い受付してるしどうなってるんだよ。
2020-09-09 17:57:15,1,現金配達の設定が無い。出来ない
2020-09-09 10:52:38,1,サーポトセンターが遅い
2020-09-07 00:05:08,1,他の人も書いているが、現金支払いを受け付けていないのに、勝手に現金支払いの案件が来る。 現金を持ち合わせていないのに。 ただでさえコロナ云々で対面のやり取りをしないようにするために、玄関に置くとかにしてるのに、このバグは直す気ないのか？ ないだろうな、数ヶ月も前から放置してるんだから。
2020-09-06 22:53:47,1,金融機関名を何度入れてもエラーになる ゴミアプリ
2020-09-06 15:27:06,1,口座情報が登録できないです。
2020-09-04 23:30:51,1,次に行くピックアップ先と既に配達終了した場所が同じ緑色のピンで表示されるのは今すぐ改善して欲しい
2020-09-04 13:33:15,3,玄関に置くの際、写真を撮っても一向にお客様に送信されません。 知り合いの携帯では出来ているみたいなのですが、この不具合、なんとかならないでしょうか。
2020-09-02 20:24:09,1,使いにくいだけでなく悪意すら感じるアプリ。配達員が現金受付を停止していても、uverに言わせるとバグだそうだが、勝手に現金を受けさせてくる。そして改善する気もなく放置。 なぜこんなトラブルが起こるのかと言えばUberの利益になるからだ。現金での注文も受け付けられるから。 金のために配達員を混乱させ、客に対しても迷惑をかける。これからUberのやり方である。こんな悪質な企業は直ぐに淘汰されるだろう。
2020-08-31 23:43:48,2,緑のピンがどんどん増えるので邪魔
2020-08-31 14:31:19,3,位置情報にズレが発生する
2020-08-27 11:11:50,1,勝手にアンインストールされてまたインストールしてやろうとしたらサインインできないしセキュリティアプリの認証コードとバックアップコードの入力とか全部自動入力とかしかでてこないからサインインできないはやくなんとかしてほしい
2020-08-26 23:10:18,1,いつまで経っても登録されないです
2020-08-26 20:53:13,1,出発押しても出発できないんですが・・・。 iosからAndroidに変更したら出発できない! なんで〜〜。
2020-08-26 17:48:20,1,玄関に置くと注文があったが、何故か現金払いに途中からなり、たまたまお客さまに会えて確認したら、現金払いを選択してないと確認出来たにも関わらず、現金のやりとりということになり、配達側が負担しなければならなくなりそうです。 本当にややこしいので置き配の場合は現金払いを出来なくして欲しいです。
2020-08-25 15:42:30,1,まともに登録できない 書類送って色々認証しようとしたらだめ
2020-08-23 10:21:58,1,前に配達したお店と客先のピンが消えずに何十本も地図上に立ち続けるんだけど、なぜ？早く治してもらわないとどこに配達していいのかわからなくなるんだけど。
